waveform	[0]	
t0	19/10/2022  14:13:44.914464	
delta t	0.000500	

time[0]	Y[0]
19/10/2022  14:13:45.030964	3.584715E+0
19/10/2022  14:13:45.031464	3.579885E+0
19/10/2022  14:13:45.031964	3.579241E+0
19/10/2022  14:13:45.032464	3.578436E+0
19/10/2022  14:13:45.032964	3.578597E+0
19/10/2022  14:13:45.033464	3.578275E+0
19/10/2022  14:13:45.033964	3.577792E+0
19/10/2022  14:13:45.034464	3.577470E+0
19/10/2022  14:13:45.034964	3.583105E+0
19/10/2022  14:13:45.035464	3.583427E+0
19/10/2022  14:13:45.035964	3.583105E+0
19/10/2022  14:13:45.036464	3.583749E+0
19/10/2022  14:13:45.036964	3.578275E+0
19/10/2022  14:13:45.037464	3.577792E+0
19/10/2022  14:13:45.037964	3.578114E+0
19/10/2022  14:13:45.038464	3.578436E+0
19/10/2022  14:13:45.038964	3.579241E+0
19/10/2022  14:13:45.039464	3.578919E+0
19/10/2022  14:13:45.039964	3.579724E+0
19/10/2022  14:13:45.040464	3.584715E+0
19/10/2022  14:13:45.040964	3.585520E+0
19/10/2022  14:13:45.041464	3.585681E+0
19/10/2022  14:13:45.041964	3.585037E+0
19/10/2022  14:13:45.042464	3.580851E+0
19/10/2022  14:13:45.042964	3.579080E+0
19/10/2022  14:13:45.043464	3.579080E+0
19/10/2022  14:13:45.043964	3.578114E+0
19/10/2022  14:13:45.044464	3.578919E+0
19/10/2022  14:13:45.044964	3.578436E+0
19/10/2022  14:13:45.045464	3.577953E+0
19/10/2022  14:13:45.045964	3.583588E+0
19/10/2022  14:13:45.046464	3.583749E+0
19/10/2022  14:13:45.046964	3.584393E+0
19/10/2022  14:13:45.047464	3.584393E+0
19/10/2022  14:13:45.047964	3.581173E+0
19/10/2022  14:13:45.048464	3.578919E+0
19/10/2022  14:13:45.048964	3.579080E+0
19/10/2022  14:13:45.049464	3.579241E+0
19/10/2022  14:13:45.049964	3.579080E+0
19/10/2022  14:13:45.050464	3.580368E+0
19/10/2022  14:13:45.050964	3.580368E+0
19/10/2022  14:13:45.051464	3.584232E+0
19/10/2022  14:13:45.051964	3.586325E+0
19/10/2022  14:13:45.052464	3.585520E+0
19/10/2022  14:13:45.052964	3.585359E+0
19/10/2022  14:13:45.053464	3.580690E+0
19/10/2022  14:13:45.053964	3.578597E+0
19/10/2022  14:13:45.054464	3.578597E+0
19/10/2022  14:13:45.054964	3.578275E+0
19/10/2022  14:13:45.055464	3.577953E+0
19/10/2022  14:13:45.055964	3.578436E+0
19/10/2022  14:13:45.056464	3.577470E+0
19/10/2022  14:13:45.056964	3.583749E+0
19/10/2022  14:13:45.057464	3.584071E+0
19/10/2022  14:13:45.057964	3.584071E+0
19/10/2022  14:13:45.058464	3.584554E+0
19/10/2022  14:13:45.058964	3.584393E+0
19/10/2022  14:13:45.059464	3.579402E+0
19/10/2022  14:13:45.059964	3.578919E+0
19/10/2022  14:13:45.060464	3.579402E+0
19/10/2022  14:13:45.060964	3.579563E+0
19/10/2022  14:13:45.061464	3.579402E+0
19/10/2022  14:13:45.061964	3.579885E+0
19/10/2022  14:13:45.062464	3.582622E+0
19/10/2022  14:13:45.062964	3.585520E+0
19/10/2022  14:13:45.063464	3.585037E+0
19/10/2022  14:13:45.063964	3.584876E+0
19/10/2022  14:13:45.064464	3.584554E+0
19/10/2022  14:13:45.064964	3.578275E+0
19/10/2022  14:13:45.065464	3.577631E+0
19/10/2022  14:13:45.065964	3.577792E+0
19/10/2022  14:13:45.066464	3.577792E+0
19/10/2022  14:13:45.066964	3.577792E+0
19/10/2022  14:13:45.067464	3.577792E+0
19/10/2022  14:13:45.067964	3.578114E+0
19/10/2022  14:13:45.068464	3.583910E+0
19/10/2022  14:13:45.068964	3.584554E+0
19/10/2022  14:13:45.069464	3.584715E+0
19/10/2022  14:13:45.069964	3.585359E+0
19/10/2022  14:13:45.070464	3.578919E+0
19/10/2022  14:13:45.070964	3.579402E+0
19/10/2022  14:13:45.071464	3.579402E+0
19/10/2022  14:13:45.071964	3.579241E+0
19/10/2022  14:13:45.072464	3.578919E+0
19/10/2022  14:13:45.072964	3.579080E+0
19/10/2022  14:13:45.073464	3.580690E+0
19/10/2022  14:13:45.073964	3.584554E+0
19/10/2022  14:13:45.074464	3.584554E+0
19/10/2022  14:13:45.074964	3.584554E+0
19/10/2022  14:13:45.075464	3.583427E+0
19/10/2022  14:13:45.075964	3.577953E+0
19/10/2022  14:13:45.076464	3.577309E+0
19/10/2022  14:13:45.076964	3.577470E+0
19/10/2022  14:13:45.077464	3.577792E+0
19/10/2022  14:13:45.077964	3.577631E+0
19/10/2022  14:13:45.078464	3.578758E+0
19/10/2022  14:13:45.078964	3.578436E+0
19/10/2022  14:13:45.079464	3.584876E+0
19/10/2022  14:13:45.079964	3.585037E+0
19/10/2022  14:13:45.080464	3.584715E+0
19/10/2022  14:13:45.080964	3.585037E+0
19/10/2022  14:13:45.081464	3.579885E+0
19/10/2022  14:13:45.081964	3.579241E+0
19/10/2022  14:13:45.082464	3.579241E+0
19/10/2022  14:13:45.082964	3.579080E+0
19/10/2022  14:13:45.083464	3.578758E+0
19/10/2022  14:13:45.083964	3.578275E+0
19/10/2022  14:13:45.084464	3.578758E+0
19/10/2022  14:13:45.084964	3.583105E+0
19/10/2022  14:13:45.085464	3.583910E+0
19/10/2022  14:13:45.085964	3.583588E+0
19/10/2022  14:13:45.086464	3.583266E+0
19/10/2022  14:13:45.086964	3.577953E+0
19/10/2022  14:13:45.087464	3.577631E+0
19/10/2022  14:13:45.087964	3.577792E+0
19/10/2022  14:13:45.088464	3.578597E+0
19/10/2022  14:13:45.088964	3.578597E+0
19/10/2022  14:13:45.089464	3.578758E+0
19/10/2022  14:13:45.089964	3.578919E+0
19/10/2022  14:13:45.090464	3.585359E+0
19/10/2022  14:13:45.090964	3.585359E+0
19/10/2022  14:13:45.091464	3.585681E+0
19/10/2022  14:13:45.091964	3.585681E+0
19/10/2022  14:13:45.092464	3.580368E+0
19/10/2022  14:13:45.092964	3.579563E+0
19/10/2022  14:13:45.093464	3.578597E+0
19/10/2022  14:13:45.093964	3.578275E+0
19/10/2022  14:13:45.094464	3.578275E+0
19/10/2022  14:13:45.094964	3.578275E+0
19/10/2022  14:13:45.095464	3.577953E+0
19/10/2022  14:13:45.095964	3.582783E+0
19/10/2022  14:13:45.096464	3.583749E+0
19/10/2022  14:13:45.096964	3.583588E+0
19/10/2022  14:13:45.097464	3.584393E+0
19/10/2022  14:13:45.097964	3.581817E+0
19/10/2022  14:13:45.098464	3.578919E+0
19/10/2022  14:13:45.098964	3.579080E+0
19/10/2022  14:13:45.099464	3.578758E+0
19/10/2022  14:13:45.099964	3.579724E+0
19/10/2022  14:13:45.100464	3.579080E+0
19/10/2022  14:13:45.100964	3.578919E+0
19/10/2022  14:13:45.101464	3.583588E+0
19/10/2022  14:13:45.101964	3.584554E+0
19/10/2022  14:13:45.102464	3.585359E+0
19/10/2022  14:13:45.102964	3.584876E+0
19/10/2022  14:13:45.103464	3.580851E+0
19/10/2022  14:13:45.103964	3.578275E+0
19/10/2022  14:13:45.104464	3.578436E+0
19/10/2022  14:13:45.104964	3.578436E+0
19/10/2022  14:13:45.105464	3.577792E+0
19/10/2022  14:13:45.105964	3.578275E+0
19/10/2022  14:13:45.106464	3.578275E+0
19/10/2022  14:13:45.106964	3.583749E+0
19/10/2022  14:13:45.107464	3.584554E+0
19/10/2022  14:13:45.107964	3.584232E+0
19/10/2022  14:13:45.108464	3.585198E+0
19/10/2022  14:13:45.108964	3.585037E+0
19/10/2022  14:13:45.109464	3.580046E+0
19/10/2022  14:13:45.109964	3.579563E+0
19/10/2022  14:13:45.110464	3.580046E+0
19/10/2022  14:13:45.110964	3.579885E+0
19/10/2022  14:13:45.111464	3.579724E+0
19/10/2022  14:13:45.111964	3.580046E+0
19/10/2022  14:13:45.112464	3.583266E+0
19/10/2022  14:13:45.112964	3.586003E+0
19/10/2022  14:13:45.113464	3.585359E+0
19/10/2022  14:13:45.113964	3.584715E+0
19/10/2022  14:13:45.114464	3.584715E+0
19/10/2022  14:13:45.114964	3.578919E+0
19/10/2022  14:13:45.115464	3.578597E+0
19/10/2022  14:13:45.115964	3.578436E+0
19/10/2022  14:13:45.116464	3.578436E+0
19/10/2022  14:13:45.116964	3.578758E+0
